yr,temp,weathersit,atemp,hum,windspeed,cnt,cnt_scaled,pred,res,A1,A2,A3,A4,A5,A6,A7,A8
1,0.5275,1,0.524604,0.5675,0.441563,5382,0.45304871703980326,0.8136515617370605,-0.3606028446972573,0,0,0,0.32914644479751587,0,1.2486560344696045,0.20828558504581451,0
1,0.410833,2,0.397083,0.407083,0.4148,4569,0.03337331231274412,0.3403247892856598,-0.3069514769729157,0,0,0,0.7838337421417236,0,0.6477419137954712,1.0848720073699951,0
1,0.2875,1,0.277767,0.350417,0.22575,4118,-0.19943555304015093,-0.19456729292869568,-0.004868260111455247,0,0,0,1.5774213075637817,0,0.7882575988769531,0.9536942839622498,0
1,0.361739,1,0.35967,0.476957,0.222587,4911,0.2099157334894406,0.2333105504512787,-0.023394816961838094,0,0,0,1.0563603639602661,0,0.9331378936767578,0.7873886227607727,0
1,0.466667,1,0.459592,0.489167,0.207713,5298,0.4096874206104392,0.9182844758033752,-0.508597055192936,0,0,0,0.43063849210739136,0,1.2682898044586182,0.9201815128326416,0
1,0.565,1,0.542929,0.6175,0.23695,5847,0.6930844651309256,1.274416208267212,-0.5813317431362863,0,0,0,0,0,1.409018635749817,0.7422643303871155,0
1,0.5725,1,0.548617,0.507083,0.115062,6312,0.933120213222048,1.5250434875488281,-0.5919232743267802,0,0.028745170682668686,0,0,0,1.6208118200302124,1.2776168584823608,0
1,0.5575,1,0.532825,0.579583,0.149883,6192,0.8711755040372422,1.3932180404663086,-0.5220425364290664,0,0.13486695289611816,0,0,0,1.472894549369812,1.0406713485717773,0
1,0.435833,2,0.436229,0.842083,0.113192,4378,-0.06522201647307174,0.3593330681324005,-0.42455508460547225,0.29427164793014526,1.1396442651748657,0.9044185280799866,0,0,0.5370809435844421,1.085168480873108,1.4826308488845825
1,0.514167,2,0.505046,0.755833,0.110704,7836,1.7198180198690813,0.8854527473449707,0.8343652725241106,0.08287891000509262,0.8254628777503967,0.7983273863792419,0,0,0.8610538244247437,1.3484177589416504,0.9792810678482056
1,0.4725,2,0.464,0.81,0.126883,5892,0.7163137310752278,0.538463830947876,0.1778499001273518,0.28324493765830994,0.9718307852745056,0.8210424780845642,0,0,0.6585170030593872,1.1644859313964844,1.2496373653411865
1,0.545,1,0.532821,0.72875,0.162317,6153,0.8510434735521804,1.2507349252700806,-0.3996914517179002,0,0.5309656262397766,0,0,0,1.3077428340911865,0.6947547793388367,0
1,0.560833,1,0.538533,0.807917,0.121271,6093,0.8200711189597775,1.2734994888305664,-0.45342836987078894,0,0.9560054540634155,0,0,0,1.2817473411560059,0.6993561387062073,0
1,0.531667,2,0.513258,0.82125,0.0895583,6230,0.8907913286124307,0.8036929368972778,0.08709839171515288,0.35916826128959656,1.1237432956695557,1.0141466856002808,0,0,0.8433115482330322,1.324927568435669,1.1471229791641235
1,0.554167,1,0.531567,0.83125,0.117562,6871,1.2216793168412683,1.2281657457351685,-0.006486428893900165,0.07105397433042526,1.0517702102661133,0,0,0,1.2378365993499756,0.6609214544296265,0
1,0.601667,2,0.570067,0.694167,0.1163,8362,1.99134232846248,1.2440578937530518,0.7472844347094283,0.038820065557956696,0.5835012197494507,0.7363643646240234,0,0.23113757371902466,1.1506869792938232,1.5853604078292847,0.49955958127975464
1,0.5025,2,0.486733,0.885417,0.192783,3372,-0.5845251618056935,0.19616204500198364,-0.7806872068076771,0.9094440340995789,0.9351614117622375,0.6934756636619568,0,0,0.6199148893356323,0.8996843099594116,1.3166671991348267
1,0.4375,2,0.437488,0.880833,0.220775,4996,0.253793235828678,-0.13181135058403015,0.3856045864127082,0.8165526390075684,0.8308862447738647,0.5319212079048157,0.06343266367912292,0,0.4310099184513092,0.7322473526000977,1.475819706916809
1,0.445833,1,0.43875,0.477917,0.386821,5558,0.5439009571775184,0.43875402212142944,0.10514693505608896,0,0,0,0.7903447151184082,0,1.0901488065719604,0.44534194469451904,0
1,0.323333,1,0.315654,0.29,0.187192,5102,0.30851106227525643,0.1471569538116455,0.16135410846361092,0,0,0,1.3562679290771484,0,0.999706506729126,1.1961885690689087,0
1,0.484167,1,0.47095,0.48125,0.291671,5698,0.6161697845597918,0.8578415513038635,-0.24167176674407176,0,0,0,0.45127224922180176,0,1.2620110511779785,0.7438926696777344,0
1,0.494167,1,0.482304,0.439167,0.31965,6133,0.8407193553547128,0.8921154141426086,-0.05139605878789588,0,0,0,0.45474836230278015,0,1.3224178552627563,0.7528613805770874,0
1,0.37,2,0.375621,0.580833,0.138067,5459,0.4927965721000536,0.2592978775501251,0.2334986945499285,0,0.2725934088230133,0.3778073489665985,0.5269162058830261,0,0.5750924348831177,1.4164118766784668,0.8232331275939941
1,0.424167,2,0.421708,0.738333,0.250617,6235,0.8933723581617976,0.038680315017700195,0.8546920431440974,0.23598238825798035,0.2847968637943268,0.1925465315580368,0.27165088057518005,0,0.5020482540130615,0.9046574234962463,1.0262149572372437
1,0.425833,2,0.417287,0.67625,0.172267,6041,0.7932284116463616,0.45457589626312256,0.33865251538323904,0,0.4184669852256775,0.428562194108963,0.20684857666492462,0,0.6054476499557495,1.2411764860153198,0.907055139541626
1,0.433913,1,0.427513,0.504348,0.312139,5936,0.7390267911096565,0.49633049964904785,0.24269629146060867,0,0,0,0.744647741317749,0,1.0756515264511108,0.5818644762039185,0
1,0.466667,1,0.461483,0.396667,0.100133,6772,1.1705749317638035,1.1832919120788574,-0.012716980315053972,0,0,0,0.3468233048915863,0,1.437578797340393,1.3688740730285645,0
1,0.541667,1,0.53345,0.469583,0.180975,6436,0.9971297460463473,1.4427200555801392,-0.44559030953379186,0,0,0,0,0,1.5534491539001465,1.103446125984192,0
1,0.435,1,0.431163,0.374167,0.219529,6457,1.0079700701536882,0.7604557275772095,0.24751434257647875,0,0,0,0.6968706846237183,0,1.2779910564422607,1.05881667137146,0
1,0.403333,1,0.390767,0.377083,0.300388,6460,1.0095186878833085,0.3805501461029053,0.6289685417804032,0,0,0,0.9932808876037598,0,1.0915322303771973,0.8286075592041016,0
1,0.4375,1,0.426129,0.254167,0.274871,6857,1.214452434103041,0.7180318832397461,0.49642055086329484,0,0,0,0.8390185832977295,0,1.348734974861145,1.150469183921814,0
1,0.5,1,0.492425,0.275833,0.232596,5169,0.343096858236773,1.1968557834625244,-0.8537589252257514,0,0,0,0.4055543839931488,0,1.5746657848358154,1.2759180068969727,0
1,0.489167,1,0.476638,0.3175,0.358196,5585,0.5578385167440997,0.8486446738243103,-0.2908061570802106,0,0,0,0.6109405755996704,0,1.3995417356491089,0.8683682680130005,0
1,0.446667,1,0.436233,0.435,0.249375,5918,0.7297350847319357,0.7311345338821411,-0.0013994491502054007,0,0,0,0.6382071375846863,0,1.2185254096984863,0.8963634371757507,0
1,0.348696,1,0.337274,0.469565,0.295274,4862,0.1846216439056449,-0.0069100260734558105,0.1915316699791007,0,0,0,1.242047667503357,0,0.8230257034301758,0.6174477338790894,0
1,0.3975,1,0.387604,0.46625,0.290429,5409,0.46698627660638453,0.31977975368499756,0.14720652292138697,0,0,0,0.9546263217926025,0,0.9969274997711182,0.680921196937561,0
1,0.4425,1,0.431808,0.408333,0.155471,6398,0.9775139214711588,0.9029905796051025,0.07452334186605625,0,0,0,0.5574082136154175,0,1.293237566947937,1.190186619758606,0
1,0.495,1,0.487996,0.502917,0.190917,7460,1.52572459775669,1.125439167022705,0.4002854307339849,0,0,0,0.2367677390575409,0,1.3607454299926758,0.9675478339195251,0
1,0.606667,1,0.573875,0.507917,0.225129,7132,1.3564090593182208,1.4163050651550293,-0.05989600583680854,0,0,0,0,0.12993359565734863,1.6366163492202759,1.0392590761184692,0
1,0.664167,1,0.614925,0.561667,0.284829,6370,0.9630601559947042,1.2565878629684448,-0.29352770697374064,0,0,0,0,0.46683353185653687,1.6909102201461792,0.8791932463645935,0
1,0.608333,1,0.598487,0.390417,0.273629,6691,1.1287622530640595,1.4575368165969849,-0.32877456353292533,0,0,0,0,0.24875330924987793,1.7891021966934204,1.0714346170425415,0
1,0.463333,2,0.457038,0.569167,0.167912,4367,-0.07090028148167893,0.9217546582221985,-0.9926549397038774,0,0.0548333078622818,0.26552656292915344,0.04959164559841156,0,0.8467177152633667,1.4789772033691406,0.4721609354019165
1,0.498333,1,0.493046,0.6125,0.0659292,6565,1.0637203084200135,1.3750523328781128,-0.31133202445809927,0,0.5793847441673279,0,0,0,1.350699543952942,1.0989612340927124,0
1,0.526667,1,0.515775,0.694583,0.149871,7290,1.437969593078215,1.2556653022766113,0.1823042908016037,0,0.48855364322662354,0,0,0,1.29231595993042,0.7686460614204407,0
1,0.57,1,0.542921,0.682917,0.283587,6624,1.094176457102543,1.167532205581665,-0.07335574847912207,0,0,0,0,0,1.3157610893249512,0.516625702381134,0
1,0.396667,3,0.389504,0.835417,0.344546,1027,-1.795028020458773,-1.0633604526519775,-0.7316675678067954,1.3924013376235962,0.23611320555210114,0.9215112328529358,0.1995157152414322,0,0,1.0670963525772095,2.5263166427612305
1,0.321667,2,0.301125,0.766667,0.303496,3214,-0.6660856955656878,-0.991790771484375,0.32570507591868725,0.3080587387084961,0.318726122379303,0.08653443306684494,0.9355745315551758,0,0.04670959711074829,0.6546058058738708,1.3170479536056519
1,0.413333,1,0.405283,0.454167,0.249383,5633,0.582616400418022,0.5118861198425293,0.07073028057549269,0,0,0,0.8153982162475586,0,1.0943559408187866,0.822931170463562,0
1,0.476667,1,0.470317,0.427917,0.118792,6196,0.8732403276767358,1.1915637254714966,-0.3183233977947608,0,0,0,0.29517972469329834,0,1.4242222309112549,1.2752939462661743,0
1,0.498333,2,0.483583,0.756667,0.176625,5026,0.26927941312487946,0.640372633934021,-0.37109322080914153,0.26368048787117004,0.5968467593193054,0.5510414242744446,0,0,0.74799346923828125,1.1698806285858154,0.9425249099731445
1,0.4575,1,0.452637,0.400833,0.347633,6233,0.8923399463420508,0.6362921595573425,0.2560477867847083,0,0,0,0.7179609537124634,0,1.2382731437683105,0.6955111026763916,0
1,0.376667,2,0.377504,0.489583,0.129975,4220,-0.14678255023306602,0.473467081785202,-0.620249632018268,0,0.02512964978814125,0.27874961495399475,0.5412352085113525,0,0.6809062957763672,1.6215596199035645,0.5191448926925659
1,0.458333,1,0.450121,0.587083,0.116908,6304,0.928990565943061,1.0182573795318604,-0.0892668135887994,0,0.34514907002449036,0,0.30062025785446167,0,1.200305700302124,0.9774277210235596,0
1,0.464167,2,0.457696,0.57,0.171638,5572,0.5511278399157458,0.9154720306396484,-0.36434419072390267,0,0.042204633355140686,0.2522258162498474,0.049313291907310486,0,0.8457103967666626,1.4688297510147095,0.46790051460266113
1,0.613333,2,0.577021,0.659583,0.156096,5740,0.6378504327744738,1.2353132963180542,-0.5974628635435804,0.03881777077913284,0.31728896498680115,0.5331790447235107,0,0.3131263256072998,1.1848782300949097,1.5654100179672241,0.30510008335113525
1,0.564167,1,0.537896,0.797083,0.138058,6169,0.8593027681101545,1.260722279548645,-0.40141951143849053,0.006953798234462738,0.8627437949180603,0,0,0,1.2817504405975342,0.6872526407241821,0
1,0.56,2,0.537242,0.768333,0.133696,6421,0.9893866573982466,0.9269844889640808,0.062402168434165795,0.3281354010105133,0.7645119428634644,0.7616193294525146,0,0,0.9496210813522339,1.3423850536346436,0.8434840440750122
1,0.6275,1,0.590917,0.735417,0.162938,6296,0.9248609186640739,1.3187257051467896,-0.3938647864827156,0,0.5340211391448975,0,0,0.17274969816207886,1.5105855464935303,0.8203648328781128,0
1,0.621667,2,0.584608,0.756667,0.152992,6883,1.2278737877597488,0.9564534425735474,0.2714203451862014,0.48910075426101685,0.6281064748764038,0.7019197940826416,0,0.3262004256248474,1.1159329414367676,1.407271146774292,0.5902155637741089
1,0.5625,2,0.546737,0.74,0.149879,6359,0.9573818909860969,0.9684913158416748,-0.011109424855577865,0.2521059513092041,0.5885059237480164,0.6300020813941956,0,0,0.9943646192550659,1.336856484413147,0.738649308681488
1,0.5375,2,0.527142,0.664167,0.230721,6273,0.9129881827369861,0.8831614255905151,0.029826757146470984,0.103861965239048,0.03767175227403641,0.16823196411132812,0,0,0.9470278024673462,1.2228422164916992,0.4848119020462036
1,0.581667,2,0.557471,0.685833,0.296029,5728,0.6316559618559933,0.7468247413635254,-0.11516877950753213,0.5216467380523682,0,0,0,0.08399468660354614,0.9920617341995239,1.0868332386016846,0.3336566686630249
1,0.575,2,0.553025,0.744167,0.216412,4717,0.10977178697400458,0.7848157286643982,-0.6750439416903936,0.5159234404563904,0.34052908420562744,0.38476091623306274,0,0.026266872882843018,0.9707579612731934,1.1800230741500854,0.631100594997406
1,0.505833,1,0.491783,0.552083,0.314063,6572,1.067333749789127,0.912756085395813,0.1545776643933141,0,0,0,0.31192290782928467,0,1.2465826272964478,0.5792471170425415,0
1,0.533333,1,0.520833,0.360417,0.236937,7030,1.303756056511136,1.3467766046524048,-0.04302054814126888,0,0,0,0.17189210653305054,0,1.585528016090393,1.1553616523742676,0
1,0.564167,1,0.544817,0.480417,0.123133,7429,1.509722214550615,1.5276966094970703,-0.017974394946455252,0,0,0,0,0,1.6264195442199707,1.2856906652450562,0
1,0.6125,1,0.585238,0.57625,0.225117,6118,0.832976266706612,1.354870080947876,-0.521893814241264,0,0,0,0,0.15417802333831787,1.6029090881347656,0.9078074097633362,0
1,0.573333,2,0.54990000000000006,0.789583,0.212692,2843,-0.8575980881287123,0.6603072881698608,-1.517905376298573,0.7072330117225647,0.5038354396820068,0.47666072845458984,0,0,0.9184068441390991,1.1091841459274292,0.7811447381973267
1,0.611667,2,0.576404,0.794583,0.147392,5115,0.3152217391036104,0.859535813331604,-0.5443140742279936,0.6188977360725403,0.7746952176094055,0.7805567979812622,0,0.2420915961265564,1.0532538890838623,1.3390928506851196,0.7469462156295776
1,0.636667,1,0.595975,0.697917,0.122512,7424,1.5071411850012482,1.380998969078064,0.1261422159231842,0,0.5800548195838928,0,0,0.2514832615852356,1.5945566892623901,1.0144340991973877,0
1,0.593333,1,0.572613,0.52,0.229475,7384,1.486492948606313,1.4153379201889038,0.07115502841740917,0,0,0,0,0.058940351009368896,1.6097166538238525,0.9639993906021118,0
1,0.564167,1,0.551121,0.523333,0.136817,7639,1.6181254556240252,1.4771262407302856,0.14099921489373957,0,0,0,0,0,1.591508388519287,1.1565152406692505,0
1,0.6,1,0.566908,0.45625,0.083975,8294,1.9562403265910902,1.5977143049240112,0.3585260216670789,0,0,0,0,0.1261230707168579,1.7593669891357422,1.5013604164123535,0
1,0.620833,1,0.583967,0.530417,0.254367,7129,1.3548604415886008,1.355940341949463,-0.0010799003608621405,0,0,0,0,0.20642107725143433,1.6309895515441895,0.9445458650588989,0
1,0.598333,2,0.565667,0.81125,0.233204,4359,-0.07502992876066598,0.5530967116355896,-0.6281266403962555,0.9349609017372131,0.4904477596282959,0.45337507128715515,0,0.13258492946624756,0.9417201280593872,1.0620455741882324,0.7421226501464844
1,0.615,2,0.580825,0.765833,0.118167,6073,0.8097470007623099,1.0283284187316895,-0.21858141796937958,0.4024468660354614,0.7947012186050415,0.8494688868522644,0,0.2865614891052246,1.1155574321746826,1.4694955348968506,0.6821013689041138
1,0.621667,2,0.584612,0.774583,0.102,5260,0.3900715960352507,1.0548895597457886,-0.6648179637105378,0.4080851674079895,0.8881032466888428,0.9367843866348267,0,0.3253350853919983,1.1321351528167725,1.509863018989563,0.705337643623352
1,0.655,1,0.6067,0.716667,0.172896,6770,1.1695425199440568,1.2876160144805908,-0.11807349453653404,0,0.4403736889362335,0,0,0.34745317697525024,1.5829206705093384,0.8829821348190308,0
1,0.68,1,0.627529,0.747083,0.14055,6734,1.150959107188615,1.2651633024215698,-0.11420419523295489,0.07403292506933212,0.6513258814811707,0,0,0.5068845152854919,1.646512746810913,0.9480462670326233,0
1,0.6925,1,0.642696,0.7325,0.198992,6536,1.0487503370336855,1.1415581703186035,-0.09280783328491804,0.22096261382102966,0.3516508936882019,0,0,0.60179203748703,1.6710402965545654,0.8256747722625732,0
1,0.69,1,0.641425,0.697083,0.215171,6591,1.0771416620767214,1.173020601272583,-0.09587893919586166,0.10517493635416031,0.17487585544586182,0,0,0.6011578440666199,1.6905338764190674,0.8417524099349976,0
1,0.7125,1,0.6793,0.67625,0.196521,6043,0.7942608234661084,1.2029672861099243,-0.40870646264381594,0,0.11737105250358582,0,0,0.8148923516273499,1.8406270742416382,0.9148209095001221,0
1,0.7225,1,0.672992,0.684583,0.2954,5743,0.639399050504094,0.9818189144134521,-0.3424198639093582,0.37962740659713745,0,0,0,0.8263208270072937,1.7555797100067139,0.6861487627029419,0
1,0.656667,2,0.611129,0.67,0.134329,6855,1.213420022283294,1.2776904106140137,-0.06427038833071963,0.12337640672922134,0.41870900988578796,0.6613863110542297,0,0.5990540385246277,1.3090026378631592,1.6688662767410278,0.22762645781040192
1,0.68,1,0.631329,0.492917,0.195279,7338,1.4627474767521373,1.3776991367340088,0.08504834001812855,0,0,0,0,0.6273275017738342,1.8738387823104858,1.2557270526885986,0
1,0.654167,2,0.607962,0.755417,0.237563,4127,-0.1947896998512905,0.7200601100921631,-0.9148498099434536,0.834033727645874,0.27886372804641724,0.3819904625415802,0,0.5243178009986877,1.144634485244751,1.2391884326934814,0.3843013644218445
1,0.583333,1,0.566288,0.549167,0.186562,8120,1.8664204982731216,1.4383249282836914,0.4280955699894302,0,0,0,0,0,1.5857797861099243,1.006156325340271,0
1,0.6025,1,0.575133,0.493333,0.184087,7641,1.6191578674437719,1.470210313796997,0.1489475536467748,0,0,0,0,0.1268066167831421,1.6793279647827148,1.157555341720581,0
1,0.5975,1,0.578283,0.487083,0.284833,6998,1.2872374673951876,1.3842512369155884,-0.09701376952040075,0,0,0,0,0.09999150037765503,1.6235793828964233,0.8776336312294006,0
1,0.540833,2,0.525892,0.613333,0.209575,7001,1.2887860851248079,1.0759336948394775,0.21285239028533032,0,0,0.18609774112701416,0,0,1.010628342628479,1.3853939771652222,0.332832396030426
1,0.554167,1,0.542292,0.61125,0.077125,7055,1.3166612042579704,1.47128427028656,-0.15462306602858966,0,0.49217742681503296,0,0,0,1.5133861303329468,1.1423475742340088,0
1,0.6025,1,0.569442,0.567083,0.15735,7494,1.543275598692385,1.4418866634368896,0.1013889352554953,0,0.04342110827565193,0,0,0.08163493871688843,1.608206868171692,1.1079270839691162,0
1,0.649167,1,0.597862,0.467917,0.175383,7736,1.6681974288817432,1.4509081840515137,0.2172892448302295,0,0,0,0,0.4136034846305847,1.801828145980835,1.3296517133712769,0
1,0.710833,1,0.648367,0.437083,0.144287,7498,1.5453404223318785,1.4381120204925537,0.1072284018393248,0,0,0,0,0.8468988537788391,2.0294244289398193,1.5554758310317993,0
1,0.726667,1,0.663517,0.538333,0.133721,6598,1.0807551034458351,1.3510900735855103,-0.2703349701396751,0,0.005587190389633179,0,0,0.9131739735603333,1.9865623712539673,1.4168076515197754,0
1,0.720833,2,0.659721,0.587917,0.207713,6664,1.1148246934974784,1.1515834331512451,-0.03675873965376675,0.14371991157531738,0,0.2741784155368805,0,1.047529697418213,1.5143553018569946,1.723810076713562,0
1,0.653333,2,0.597875,0.833333,0.214546,4972,0.24140429399171684,0.5776965618133545,-0.3362922678216377,1.1186233758926392,0.6425543427467346,0.6268261671066284,0,0.4614871144294739,1.0544458627700806,1.1797511577606201,0.645357608795166
1,0.655833,1,0.611117,0.582083,0.343279,7421,1.505592567271628,1.1937841176986694,0.3118084495729585,0,0,0,0,0.4004897475242615,1.6158578395843506,0.6682242751121521,0
1,0.648333,1,0.624383,0.569583,0.253733,7363,1.4756526244989718,1.2927926778793335,0.18285994661963834,0,0,0,0,0.4190811514854431,1.7192490100860596,0.871634304523468,0
1,0.639167,1,0.599754,0.589583,0.176617,7665,1.631546809280733,1.364118218421936,0.267428590858797,0,0.017515912652015686,0,0,0.3153836727142334,1.6783276796340942,1.0672824382781982,0
1,0.631667,1,0.594708,0.504167,0.166667,7702,1.6506464279460482,1.4473870992660522,0.20325932867999597,0,0,0,0,0.30916738510131836,1.7517590522766113,1.2356010675430298,0
1,0.5925,1,0.571975,0.59875,0.144904,6978,1.27691334919772,1.4481730461120605,-0.1712596969143405,0,0.16732564568519592,0,0,0.02910536527633667,1.5853826999664307,1.0437967777252197,0
1,0.568333,2,0.544842,0.777917,0.174746,5099,0.3069624445456363,0.7976301908493042,-0.4906677463036679,0.5220280289649963,0.6241164207458496,0.6122271418571472,0,0,0.9385195970535278,1.2261465787887573,0.8019839525222778
1,0.688333,1,0.654692,0.69,0.148017,6825,1.1979338449870927,1.2874083518981934,-0.0894745069111007,0,0.3803686201572418,0,0,0.6408190131187439,1.7772917747497559,0.9955607056617737,0
1,0.7825,1,0.720975,0.592083,0.113812,6211,0.8809834163248365,1.2811975479125977,-0.4002141315877612,0,0.1920982301235199,0,0,1.2963476181030273,2.1373648643493652,1.4232484102249146,0
1,0.805833,1,0.752542,0.567917,0.118787,5905,0.7230244079035818,1.255936622619629,-0.5329122147160471,0,0.049104541540145874,0,0,1.495760202407837,2.25846791267395,1.4575053453445435,0
1,0.7775,1,0.724121,0.57375,0.182842,5823,0.6806955232939644,1.2181503772735596,-0.5374548539795951,0,0,0,0,1.2798242568969727,2.114851713180542,1.249347448348999,0
1,0.731667,1,0.652792,0.534583,0.179721,7458,1.5246921859369431,1.3074004650115967,0.21729172092534643,0,0,0,0,0.9035900235176086,1.9337546825408936,1.3439146280288696,0
1,0.743333,1,0.674254,0.479167,0.145525,6891,1.2320034350387359,1.3687735795974731,-0.13677014455873726,0,0,0,0,1.0435457229614258,2.0774145126342773,1.5235308408737183,0
1,0.715833,1,0.654042,0.504167,0.300383,6779,1.1741883731329172,1.2322115898132324,-0.05802321668031518,0,0,0,0,0.830302894115448,1.8767462968826294,1.0232279300689697,0
1,0.630833,1,0.594704,0.373333,0.347642,7442,1.516432891378969,1.3808754682540894,0.13555742312487973,0,0,0,0,0.33982545137405396,1.7608522176742554,0.9908376336097717,0
1,0.6975,1,0.640792,0.36,0.271775,7335,1.4611988590225173,1.3925772905349731,0.0686215684875442,0,0,0,0,0.7831998467445374,1.992146372795105,1.330793857574463,0
1,0.749167,1,0.675512,0.4225,0.17165,6879,1.2258089641202552,1.383243203163147,-0.15743423904289178,0,0,0,0,1.0963022708892822,2.123636484146118,1.5738468170166016,0
1,0.834167,1,0.786613,0.48875,0.165417,5463,0.4948613957395471,1.2378300428390503,-0.7429686470995032,0,0,0,0,1.7442395687103271,2.416593074798584,1.4921399354934692,0
1,0.765,1,0.687508,0.60125,0.161071,5687,0.6104915195511846,1.2432656288146973,-0.6327741092635126,0,0.095211029052734375,0,0,1.1182587146759033,1.9949196577072144,1.3018920421600342,0
1,0.815833,1,0.750629,0.51875,0.168529,5531,0.5299633976109371,1.2346395254135132,-0.704676127802576,0,0,0,0,1.5525803565979004,2.275513172149658,1.4531086683273315,0
1,0.781667,1,0.702038,0.447083,0.195267,6227,0.8892427108828106,1.3065162897109985,-0.41727357882818794,0,0,0,0,1.2994804382324219,2.1758663654327393,1.512868046760559,0
1,0.780833,1,0.70265,0.492083,0.126237,6660,1.1127598698579848,1.3367313146591187,-0.22397144480113385,0,0,0,0,1.2863385677337646,2.1782066822052,1.6098227500915527,0
1,0.789167,1,0.732337,0.53875,0.13495,7403,1.4963008608939072,1.2786328792572021,0.2176679816367051,0,0,0,0,1.3781447410583496,2.2114579677581787,1.459573745727539,0
1,0.8275,1,0.761367,0.457917,0.194029,6241,0.896469593621038,1.245875358581543,-0.349405764960505,0,0,0,0,1.6586785316467285,2.355684518814087,1.509769320487976,0
1,0.828333,1,0.752533,0.450833,0.146142,6207,0.878918592685343,1.2974109649658203,-0.4184923722804773,0,0,0,0,1.6501071453094482,2.3713817596435547,1.673295021057129,0
1,0.861667,1,0.804913,0.492083,0.163554,4840,0.1732651138884305,1.2080439329147339,-1.0347788190263034,0,0,0,0,1.9168498516082764,2.481600284576416,1.5400036573410034,0
1,0.8225,1,0.790396,0.57375,0.125629,4672,0.0865425210297024,1.2184205055236816,-1.1318779844939793,0,0,0,0,1.6663563251495361,2.361135482788086,1.3950259685516357,0
1,0.710833,2,0.654054,0.683333,0.180975,6569,1.065785132059507,1.10968017578125,-0.04389504372174291,0.465323805809021,0.2505311965942383,0.5224413871765137,0,0.9462082982063293,1.4152874946594238,1.6011831760406494,0.04727582633495331
1,0.720833,2,0.664796,0.6675,0.151737,6290,0.9217636832048336,1.2392752170562744,-0.3175115338514408,0.32308369874954224,0.30529671907424927,0.6124235391616821,0,1.0316596031188965,1.4860728979110718,1.7155622243881226,0.0039034634828567505
1,0.716667,1,0.650271,0.633333,0.151733,7264,1.4245482394215072,1.2918723821640015,0.13267585725750575,0,0.2513516843318939,0,0,0.7859514355659485,1.8375087976455688,1.1942946910858154,0
1,0.715833,1,0.654683,0.529583,0.146775,7446,1.5184977150184626,1.3568862676620483,0.1616114473564143,0,0,0,0,0.8426509499549866,1.9557470083236694,1.3826590776443481,0
1,0.731667,2,0.667933,0.485833,0.08085,7499,1.5458566282417519,1.5120490789413452,0.033807549300406636,0,0.028827115893363953,0.6316463947296143,0,1.1849298477172852,1.7301170825958252,2.2624242305755615,0
1,0.703333,2,0.666042,0.699167,0.143679,6969,1.2722674960088596,1.133842945098877,0.13842455090998262,0.38773709535598755,0.40175119042396545,0.6413984894752502,0,0.9406000971794128,1.452040433883667,1.6176643371582031,0.18943412601947784
1,0.745833,1,0.705196,0.717917,0.166667,6031,0.7880663525476278,1.1370773315429688,-0.34901097899534095,0.16904011368751526,0.3544073700904846,0,0,1.0201642513275146,1.9103631973266602,0.9688162803649902,0
1,0.763333,1,0.724125,0.645,0.164187,6830,1.2005148745364596,1.2024435997009277,-0.0019287251644681813,0,0.11338232457637787,0,0,1.1840004920959473,2.0471737384796143,1.1217631101608276,0
1,0.818333,1,0.755683,0.505833,0.114429,6786,1.1778018145020308,1.2926467657089233,-0.11484495120689253,0,0,0,0,1.5911011695861816,2.3398172855377197,1.616378664970398,0
1,0.793333,1,0.745583,0.577083,0.137442,5713,0.6239128732078925,1.239809513092041,-0.6158966398841486,0,4.544109106063843e-4,0,0,1.4131977558135986,2.21004056930542,1.365924596786499,0
1,0.77,1,0.714642,0.600417,0.165429,6591,1.0771416620767214,1.2228057384490967,-0.14566407637237533,0,0.00735318660736084,0,0,1.2109436988830566,2.069438934326172,1.2443325519561768,0
1,0.665833,2,0.613025,0.844167,0.20896700000000001,5870,0.7049572010580134,0.5532915592193604,0.15166564183865305,1.177112102508545,0.6785494089126587,0.6576855778694153,0,0.5538862347602844,1.0963388681411743,1.1809266805648804,0.6545863747596741
1,0.595833,3,0.549912,0.865417,0.2133,4459,-0.02340933777332784,-0.16580301523208618,0.14239367745875833,1.5981452465057373,0.7604681253433228,1.5977091789245605,0,0.2631593346595764,0.4974532127380371,1.64912748336792,2.1550397872924805
1,0.6675,2,0.623125,0.7625,0.0939208,7410,1.4999143022630208,1.1185128688812256,0.3814014333817952,0.4386196732521057,0.8562209010124207,0.9678727388381958,0,0.6426243185997009,1.2830795049667358,1.6158686876296997,0.5369158983230591
1,0.741667,1,0.690017,0.694167,0.138683,6966,1.2707188782792396,1.2409077882766724,0.02981109000256721,0,0.42712026834487915,0,0,0.9770674109458923,1.9090317487716675,1.1081185340881348,0
1,0.750833,1,0.70645,0.655,0.211454,7592,1.5938637778599762,1.144043207168579,0.44982057069139714,0.04032012075185776,0,0,0,1.0692436695098877,1.9498093128204346,0.9782333970069885,0
1,0.724167,1,0.654054,0.45,0.1648,8173,1.8937794114964108,1.3951002359390259,0.49867917555738495,0,0,0,0,0.9139625430107117,2.026740550994873,1.5089433193206787,0
1,0.776667,1,0.739263,0.596667,0.284813,6861,1.2165172577425345,1.0845839977264404,0.13193326001609407,0.0641649141907692,0,0,0,1.2893033027648926,2.064286470413208,0.8987619280815125,0
